Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
467	-67.29	742.49	-4.88	2491.37	0	1105.52	32747.8
468	-101.32	819.4	-74.69	2441.48	0	1098.77	-19976.3
469	-124.82	884.7	-60.65	2453.92	0	1096.59	-7463.33
470	-141.45	913.24	-27.01	2460.91	0	1097.42	7973.79
471	-130.84	946.04	-19.53	2421.51	0	1091.58	12328.8
472	-138.4	957.03	21.21	2451.55	0	1094.36	16704.8
473	-158.84	1000.52	45.47	2428.26	0	1092.36	15439
474	-137.86	1032.26	39.22	2429.91	0	1088.67	16511
475	-159.15	1070.71	24.64	2418.44	0	1089.93	26552.3
476	-136.57	1119.23	20.22	2415.6	0	1089.66	14215.2
477	-140.84	1155.4	-7.02	2407.34	0	1083.71	8084.07
478	-158	1200.41	-16.48	2385.05	0	1087.54	13993
479	-136.18	1237.95	-18.77	2396.32	0	1085.19	8695.4
480	-147.71	1250.46	-11.6	2377.97	0	1084.72	11594.5
481	-127.64	1275.63	-2.44	2374.96	0	1086.24	14356.5
482	-122.99	1278.99	-14.65	2365.19	0	1085.5	20507.6
483	-112.53	1316.53	-3.81	2360	0	1083.94	12958.9
484	-112.92	1314.39	-10.6	2347.97	0	1084.93	16102.4
485	-102.54	1338.5	-16.94	2342.15	0	1082.66	17633.3
486	-87.89	1334.99	-7.86	2342.63	0	1084.11	15550.8
487	-96.82	1350.86	-4.81	2327.33	0	1082.4	16797.1
488	-71.64	1340.48	-13.5	2324.67	0	1081.73	19073.8
489	-70.5	1345.83	-5.49	2317.97	0	1081.97	20144.1
490	-69.81	1340.79	-4.43	2313.43	0	1081.75	18854.4
491	-53.02	1323.24	-13.73	2305.87	0	1081.1	16296.8
492	-57.22	1336.36	-12.89	2296.36	0	1081.58	21172
493	-50.66	1303.1	-14.04	2293.94	0	1081.81	22009
494	-39.37	1317.9	-19	2279.28	0	1079.26	16919.8
495	-35.71	1303.25	-17.32	2280.69	0	1082.29	21861.7
496	-20.29	1278.38	-26.17	2268.38	0	1081.36	20479.4
497	-9.23	1295.17	-17.32	2263.69	0	1081.87	13778.3
498	-12.82	1250.15	-24.64	2252.83	0	1083.98	24369.1
499	32.58	1278.69	-24.87	2249.1	0	1078.49	12843.7
500	11.44	1243.29	-19.68	2236.96	0	1080.48	20835
501	44.63	1228.94	-15.11	2236.68	0	1079.83	19558
502	56.46	1227.42	-16.1	2229.2	0	1077.83	14718.8
503	43.41	1178.13	-18.01	2216.16	0	1080.12	21319.2
504	76.29	1182.1	-12.74	2204.25	0	1075.09	18057.5
505	71.18	1138.15	-3.97	2208.89	0	1080.11	19812.5
506	82.47	1114.96	-6.94	2194.41	0	1075.57	19623
507	93.31	1092.07	-2.14	2180.84	0	1075.57	16464
508	90.56	1040.65	3.43	2191.42	0	1078.87	20133
509	110.17	1033.48	0.84	2171.79	0	1072	21060.2
510	101.93	973.97	1.68	2157.85	0	1075.1	16165.4
511	117.57	952	6.87	2164.72	0	1073.21	19900.2
512	126.72	910.03	6.03	2150.49	0	1071.58	16815.6
513	120.09	868.38	7.63	2143.01	0	1073.58	16054.7
514	134.2	829.16	11.83	2134.9	0	1073.07	16872.8
515	132.75	791.63	10.38	2130	0	1071.07	15563.6
516	125.12	734.41	9.46	2107.74	0	1071.05	13399.1
517	144.42	716.55	22.05	2126.13	0	1072.43	16012.4
518	123.6	651.4	11.14	2098.13	0	1071.8	14911.9
519	128.1	635.38	16.63	2102.36	0	1069.41	10191.4
520	130.84	573.12	13.81	2095.45	0	1069.66	14544.7
521	122.15	548.86	16.78	2076.58	0	1068.33	14948.4
522	121.23	493.47	18.08	2083.85	0	1071.68	10376.7
523	114.9	455.02	12.66	2069.15	0	1068.21	12968.5
524	116.27	430.3	18.31	2073.76	0	1071.84	8988.97
525	93.46	370.48	8.47	2032.69	0	1075.37	13583.3
526	110.7	364.84	12.44	2074.97	0	1064.09	9523.8
527	80.64	307.01	12.13	2027.89	0	1078.23	10778.5
528	87.43	291.9	12.66	2063.53	0	1075.18	9512.29
529	83.54	251.46	8.39	2039.42	0	1074.61	10684.7
530	64.47	229.49	13.5	2017.04	0	1083.32	9316.66
531	74.92	205.23	7.48	2066.37	0	1067.89	7379.78
532	49.36	177.31	0.92	1951.97	0	1075.65	12267.9
533	67.98	164.64	11.75	2095.23	0	1086.25	5691.11
534	47.99	130.77	-1.98	1982.63	0	1071.57	11566.6
535	43.33	127.26	4.73	2007.11	0	1087.97	5201.31
536	48.37	106.81	0.61	2046.65	0	1071.64	12155.6
537	32.58	91.55	2.44	1986.34	0	1086.18	6918.67
538	38.22	75.99	0.84	2136.87	0	1086.78	6292.33
539	22.81	65.61	-2.14	1851.42	0	1055.3	12922.1
540	31.2	55.24	6.18	2152.5	0	1112.45	5178.44
541	15.49	46.69	-1.07	2004.3	0	1068.32	11039.5
542	20.37	39.52	1.22	1920.82	0	1044.01	10673.3
543	-0	-0	-0	2149	0	976.7	-0
544	-0	-0	-0	2149	0	976.7	-0
545	-0	-0	-0	2149	0	976.7	-0
546	-0	-0	-0	2149	0	976.7	-0
547	-0	-0	-0	2149	0	976.7	-0
548	-0	-0	-0	2149	0	976.7	-0
549	-0	-0	-0	2149	0	976.7	-0
550	-0	-0	-0	2149	0	976.7	-0
551	-0	-0	-0	2149	0	976.7	-0
552	-0	-0	-0	2149	0	976.7	-0
553	-0	-0	-0	2149	0	976.7	-0
554	-0	-0	-0	2149	0	976.7	-0
555	-0	-0	-0	2149	0	976.7	-0
556	-0	-0	-0	2149	0	976.7	-0
557	-0	-0	-0	2149	0	976.7	-0
558	-0	-0	-0	2149	0	976.7	-0
559	-0	-0	-0	2149	0	976.7	-0
560	-0	-0	-0	2149	0	976.7	-0
561	-0	-0	-0	2149	0	976.7	-0
562	-0	-0	-0	2149	0	976.7	-0
563	-0	-0	-0	2149	0	976.7	-0
564	-0	-0	-0	2149	0	976.7	-0
565	-0	-0	-0	2149	0	976.7	-0
566	-0	-0	-0	2149	0	976.7	-0
567	-0	-0	-0	2149	0	976.7	-0
568	-0	-0	-0	2149	0	976.7	-0
569	-0	-0	-0	2149	0	976.7	-0
570	-0	-0	-0	2149	0	976.7	-0
571	-0	-0	-0	2149	0	976.7	-0
572	-0	-0	-0	2149	0	976.7	-0
573	-0	-0	-0	2149	0	976.7	-0
574	-26.09	37.08	-0.99	2667.25	0	997.7	8716.69
575	-75.99	83.77	-14.42	2427.38	0	966.55	11688.3
576	-28.61	129.24	17.93	2665.28	0	963.64	-12157.1
577	-85.98	188.45	53.94	2486.53	0	982.93	-10695
578	-164.03	264.13	52.19	2553.15	0	965.29	44704.5
579	-156.94	319.21	65.38	2527.67	0	981.51	-5251.15
580	-143.2	341.19	90.87	2524.28	0	983.89	-5518.39
581	-108.49	380.86	94.83	2540.88	0	986.23	63668.1
582	-68.36	412.75	8.93	2476.83	0	990.22	602.34
583	-59.97	422.21	22.74	2559.77	0	991.46	10956.8
584	-65.54	587.16	36.47	2453.98	0	999.7	30248.8
585	-0.08	603.33	-48.52	2503.83	0	1001.78	-20218.1
586	-113.07	766.91	-6.1	2444.88	0	998.9	10235.4
587	-107.57	852.36	72.17	2440.66	0	1005.07	30177.1
588	-91.86	940.55	20.07	2431.44	0	1007.67	5007.66
589	-133.44	1051.48	12.59	2409.19	0	1008.48	28321.6
590	-77.67	1050.26	8.85	2431.68	0	1012.38	3729.38
591	-105.44	1114.2	-19.61	2387.76	0	1016.13	6291.21
592	-99.72	1120.15	-57.91	2416.33	0	1013.71	25449.2
593	-92.32	1160.13	-46.46	2395.77	0	1017.99	-1953.01
594	-111.85	1186.98	-18.01	2384.19	0	1019.92	1319.13
595	-118.94	1211.24	-50.66	2385.65	0	1016.05	19702.5
596	-125.05	1235.05	-44.94	2374.93	0	1017.35	1535.12
597	-119.4	1246.34	0.31	2376.95	0	1014.92	8958.88
598	-127.03	1286.47	11.14	2358.37	0	1017.25	13158.9
599	-117.72	1270.29	-24.26	2353.87	0	1013.47	6495.86
600	-118.48	1332.24	35.02	2358.01	0	1014.36	18745.4
601	-119.55	1295.32	31.2	2339.19	0	1015.01	7957.96
602	-104.14	1358.18	21.29	2337.61	0	1012.72	5843.46
603	-121.84	1333.47	29.45	2324.37	0	1012.81	22036
604	-82.17	1374.21	54.4	2332.09	0	1012.47	6689.37
605	-106.12	1372.38	45.78	2313.35	0	1011.91	10193.2
606	-74.84	1385.04	37.77	2314.71	0	1010.52	22025.2
607	-76.29	1390.99	54.78	2307.15	0	1011.61	8427.23
608	-81.02	1374.51	57.37	2292.61	0	1009.86	14440.6
609	-46.46	1390.08	48.52	2287.71	0	1009.14	17972
610	-60.58	1389.62	50.28	2290.53	0	1009.55	13412.3
611	-51.12	1376.04	60.04	2268.8	0	1009.64	13814
612	-28.23	1392.82	64.7	2275.78	0	1010.94	12244
613	-36.54	1344.45	42.95	2257.06	0	1007.59	17237
614	-3.97	1372.83	66.99	2254.71	0	1010.8	15489.7
615	-13.28	1335.45	56.46	2247.94	0	1008.67	11769
616	14.42	1351.47	52.95	2233.78	0	1009.66	16119.5
617	39.6	1310.73	49.97	2236	0	1009.94	17266.3
618	23.57	1309.66	58.36	2218.63	0	1010.7	13074.7
619	65.99	1291.05	50.13	2218.92	0	1010.88	14578.3
620	62.87	1282.81	40.59	2207.6	0	1009.3	16272
621	67.06	1255.65	46.01	2191.54	0	1011.26	12358.1
622	105.74	1228.79	43.72	2200.89	0	1012.02	14441.3
623	81.94	1212.62	32.12	2182.69	0	1011.25	14328
624	112.84	1180.88	27.92	2177.89	0	1012.16	12644.5
625	117.65	1143.34	34.41	2167.13	0	1015.51	13879.4
626	117.8	1127.17	18.31	2166.34	0	1012.17	14206.3
627	132.45	1078.49	10.91	2155.31	0	1013.24	13268.5
628	134.81	1052.7	13.05	2143.22	0	1015.27	13136.5
629	148.7	1022.95	9.54	2150.94	0	1014.05	11592.8
630	143.43	968.93	-2.52	2128.7	0	1016.57	15561.4
631	160.14	940.25	-4.5	2135.42	0	1014.42	8610.99
632	144.88	897.67	-3.28	2111.39	0	1016.83	15781.1
633	166.09	852.36	-6.1	2116.37	0	1018.99	10614.5
634	158.16	801.7	-17.93	2115.61	0	1015.63	12566.8
635	145.19	757.75	-12.82	2079.1	0	1019.84	10926.2
636	167.16	718.54	-14.72	2108.55	0	1020.77	10035.8
637	140	661.62	-25.56	2078.93	0	1015.64	16160.3
638	156.71	636.9	-18.16	2074.73	0	1018.31	8459.89
639	145.34	562.44	-22.05	2064.38	0	1017.09	10840.9
640	136.87	540.01	-23.19	2073.6	0	1015.97	14932.4
641	137.02	477.6	-21.9	2058.93	0	1018.56	8358.06
642	118.1	439.15	-19.61	2045.25	0	1015.17	12119.1
643	119.63	397.95	-16.94	2063.63	0	1021.31	11122.2
644	106.58	351.56	-26.47	2019.52	0	1014.25	10856.3
645	94.91	326.08	-15.03	2049.62	0	1012.61	8065.65
646	90.79	266.88	-16.78	2017.51	0	1016.63	11279.1
647	81.71	260.01	-13.66	2038.22	0	1017.24	8961.09
648	62.26	211.33	-14.04	2047.07	0	1009.96	6021.73
649	58.67	194.55	-14.11	1978.86	0	1012.02	8464.49
650	59.74	161.9	-10.68	2006.28	0	1020.18	9771.05
651	44.78	129.85	-14.72	2000.59	0	995.51	13035.5
652	39.22	141.75	0.84	2062.62	0	1024.96	1956.26
653	29.14	74.46	-18.77	1854.87	0	1006.05	17129.5
654	34.26	113.53	-1.3	2087.93	0	1014.78	6006.91
655	14.34	47.3	-8.16	1813.55	0	1005.3	13102.1
656	35.48	74.77	-3.43	2056.12	0	988.11	4255.49
657	4.73	47.91	0.76	1989.33	0	1046.84	6529.91
658	-0	-0	-0	2149	0	976.7	-0
659	24.8	62.56	2.98	2199.34	0	1010.02	2873.08
660	-0	-0	-0	2149	0	976.7	-0
661	30.14	47.76	1.07	2099.36	0	1005.6	-266.71
662	-0	-0	-0	2149	0	976.7	-0
663	-0	-0	-0	2149	0	976.7	-0
664	-0	-0	-0	2149	0	976.7	-0
665	-0	-0	-0	2149	0	976.7	-0
666	-0	-0	-0	2149	0	976.7	-0
667	-0	-0	-0	2149	0	976.7	-0
668	-0	-0	-0	2149	0	976.7	-0
669	-0	-0	-0	2149	0	976.7	-0
670	-0	-0	-0	2149	0	976.7	-0
671	-0	-0	-0	2149	0	976.7	-0
672	-0	-0	-0	2149	0	976.7	-0
673	-0	-0	-0	2149	0	976.7	-0
674	-0	-0	-0	2149	0	976.7	-0
675	-0	-0	-0	2149	0	976.7	-0
676	-0	-0	-0	2149	0	976.7	-0
677	-0	-0	-0	2149	0	976.7	-0
678	-0	-0	-0	2149	0	976.7	-0
679	-0	-0	-0	2149	0	976.7	-0
680	-0	-0	-0	2149	0	976.7	-0
681	-0	-0	-0	2149	0	976.7	-0
682	-0	-0	-0	2149	0	976.7	-0
683	-0	-0	-0	2149	0	976.7	-0
684	-0	-0	-0	2149	0	976.7	-0
685	-0	-0	-0	2149	0	976.7	-0
686	-0	-0	-0	2149	0	976.7	-0
687	-0	-0	-0	2149	0	976.7	-0
688	-22.05	67.29	-0	2610.07	0	1089.71	525.41
689	-126.88	82.4	0.84	2473.31	0	1177.37	17158
690	-48.07	162.66	-21.74	2712.49	0	1115.61	23766.2
691	-196.69	227.36	-39.14	2528.37	0	1147.56	21378.7
692	-237.35	337.22	-55.16	2589.03	0	1106.13	-25009.3
693	-201.11	366.67	-55.54	2590.42	0	1096.8	10604.1
694	-161.21	369.11	-53.02	2580.52	0	1110.01	-5361.22
695	-51.65	432.43	-18.92	2590.05	0	1099.13	-24504.1
696	-70.72	514.68	-4.96	2519.16	0	1106.07	23882.2
697	-11.67	635.68	-27.47	2542.82	0	1092.51	146.7
698	-77.9	723.72	-13.05	2497.56	0	1097.55	29692.2
699	-127.11	790.41	-24.41	2498.94	0	1103.41	22762.7
700	-142.9	897.67	-80.64	2489.11	0	1085.7	-42442
701	-163.96	921.48	-31.28	2457.52	0	1091.24	23319.6
702	-123.75	929.57	-3.97	2476.02	0	1084.88	17044.2
703	-149.23	970.61	25.18	2441.22	0	1083.21	-6204.79
704	-143.89	949.4	54.17	2465.76	0	1083.16	36725.9
705	-156.1	1037.6	64.39	2440.27	0	1076.91	22006.4
706	-166.93	1002.04	49.36	2442.3	0	1083.84	9564.57
707	-132.37	1079.25	46.46	2441.79	0	1075.93	34253.7
708	-152.89	1066.74	17.85	2416.7	0	1080.86	5748.93
709	-132.52	1123.66	13.35	2429.74	0	1079.17	14123.2
710	-167.31	1156.16	19	2410.67	0	1079.07	28339.5
711	-155.03	1178.28	-10.83	2405.38	0	1078.52	1195.1
712	-157.7	1209.11	4.73	2393.54	0	1079.54	19914.3
713	-145.57	1221.16	-9	2388.08	0	1076.62	20193
714	-127.49	1233.22	-8.54	2384.49	0	1079.83	-670.99
715	-137.41	1269.84	-3.05	2379.8	0	1076.79	26174.5
716	-124.28	1257.02	-14.11	2364.29	0	1079.22	12856.8
717	-110.55	1302.64	-7.25	2369.25	0	1076.89	522.97
718	-124.66	1262.66	-5.19	2354.76	0	1077.78	27086.7
719	-86.98	1313.48	-5.57	2346.98	0	1074.86	7382.9
720	-106.74	1290.13	1.45	2350.63	0	1075.79	17541.4
721	-88.58	1299.9	4.88	2332.05	0	1074.29	23493.9
722	-69.96	1298.22	-1.22	2334.32	0	1073.16	7226.57
723	-101.39	1278.53	3.28	2320.3	0	1075.52	26087.9
724	-53.79	1294.1	3.59	2319.76	0	1073.56	15405.8
725	-78.43	1271.21	-3.36	2312.92	0	1075.16	14419.9
726	-73.24	1272.28	-5.49	2293.85	0	1074.24	26282.7
727	-37.31	1269.53	-7.25	2304.42	0	1072.62	13112.3
728	-71.33	1244.96	-10.3	2283.95	0	1075.65	20081.1
729	-14.19	1258.09	-8.93	2289.56	0	1072.22	17305
730	-38.3	1226.04	-21.97	2266.38	0	1074.07	17353.7
731	-12.05	1234.28	-8.7	2267.22	0	1073.47	16480
732	19.3	1236.72	-4.96	2264.8	0	1069.14	20164.9
733	3.51	1192.47	-8.01	2243.54	0	1073.01	14767.8
734	48.75	1212.62	0.08	2255.77	0	1070.71	15446
735	22.96	1156.31	-5.04	2224.54	0	1071.92	24735.3
736	63.32	1180.57	5.42	2237.89	0	1068.27	12918.2
737	50.81	1121.37	-0.15	2209.81	0	1068.91	20052
738	65.61	1116.94	9.69	2220.48	0	1070.1	19994.6
739	78.05	1072.54	8.62	2211.02	0	1068.79	17296.7
740	75.45	1054.53	11.67	2188.75	0	1069.24	20502.9
741	97.2	1031.19	9.08	2202.77	0	1065.18	14098.5
742	90.87	981.75	8.47	2174.35	0	1065.58	20404.2
743	111.69	968.93	21.36	2184.52	0	1065.92	16142
744	104.45	928.8	9.46	2165.82	0	1062.59	17352.3
745	118.48	898.59	20.52	2162.24	0	1064.53	16714.4
746	119.93	847.63	14.27	2151.93	0	1063.34	17658.5
747	122.99	824.13	18.84	2146.78	0	1062.27	13068.9
748	125.5	770.42	19	2138.75	0	1061.81	15396.9
749	124.74	736.54	20.22	2128.44	0	1062.84	16762.9
750	135.27	695.5	24.41	2131.78	0	1063.54	11359.1
751	126.5	648.65	15.72	2119.67	0	1059.46	15140.8
752	123.98	617.52	24.03	2103.01	0	1061.13	11668.3
753	127.94	568.39	20.83	2100.7	0	1061.3	13300.6
754	125.58	530.09	23.96	2108.74	0	1061.38	9964.01
755	116.88	481.87	15.95	2088.1	0	1059.56	12157.8
756	116.2	446.78	23.42	2055.36	0	1065.34	10075.3
757	109.94	427.4	27.39	2109.7	0	1064.99	10955.9
758	96.44	345	5.95	2028.43	0	1061.25	12357.7
759	113.14	378.57	28.08	2097.01	0	1062.5	4978.52
760	74.46	278.17	13.73	2034.58	0	1077.42	13941.6
761	104.29	308.99	12.66	2075.79	0	1053.45	7579.67
762	68.51	248.72	15.11	2031.54	0	1066.97	9861.99
763	84.08	222.63	14.34	2044.25	0	1061.26	10538.9
764	74.31	220.34	13.28	2069.02	0	1069.09	6531.67
765	45.32	160.52	-5.65	1980.23	0	1069.44	14286.9
766	71.64	182.65	12.66	2042.19	0	1063.27	6027.43
767	38.38	123.9	1.75	2004.39	0	1093.52	10954.7
768	48.68	145.72	-2.82	2053.17	0	1052.52	8090.12
769	42.11	108.64	4.96	2027.85	0	1068.3	6128.25
770	29.98	87.74	2.52	1988.73	0	1096.3	9422.89
771	38.38	86.52	-0.46	2066.94	0	1064.31	6347.37
772	24.11	54.17	-5.04	2035.39	0	1069.63	12355.4
773	23.12	70.19	9.99	2045.24	0	1076.05	6513.6
774	37.08	35.55	-6.94	1903.27	0	1058.02	11203
775	11.67	46.23	4.12	2105.59	0	1092.3	10573.6
776	-0	-0	-0	2149	0	976.7	-0
777	-0	-0	-0	2149	0	976.7	-0
778	-0	-0	-0	2149	0	976.7	-0
779	-0	-0	-0	2149	0	976.7	-0
780	-0	-0	-0	2149	0	976.7	-0
781	-0	-0	-0	2149	0	976.7	-0
782	-0	-0	-0	2149	0	976.7	-0
783	-0	-0	-0	2149	0	976.7	-0
784	-0	-0	-0	2149	0	976.7	-0
785	-0	-0	-0	2149	0	976.7	-0
786	-0	-0	-0	2149	0	976.7	-0
787	-0	-0	-0	2149	0	976.7	-0
788	-0	-0	-0	2149	0	976.7	-0
789	-0	-0	-0	2149	0	976.7	-0
790	-0	-0	-0	2149	0	976.7	-0
791	-0	-0	-0	2149	0	976.7	-0
792	-0	-0	-0	2149	0	976.7	-0
793	-0	-0	-0	2149	0	976.7	-0
794	-0	-0	-0	2149	0	976.7	-0
795	-0	-0	-0	2149	0	976.7	-0
796	-0	-0	-0	2149	0	976.7	-0
797	-0	-0	-0	2149	0	976.7	-0
798	-0	-0	-0	2149	0	976.7	-0
799	-0	-0	-0	2149	0	976.7	-0
800	-0	-0	-0	2149	0	976.7	-0
801	-0	-0	-0	2149	0	976.7	-0
802	-0	-0	-0	2149	0	976.7	-0
803	-0	-0	-0	2149	0	976.7	-0
804	-0	-0	-0	2149	0	976.7	-0
805	-0	-0	-0	2149	0	976.7	-0
806	-55.85	93.08	3.36	2379.67	0	1027.68	13011.6
807	-51.35	84.69	-21.36	2802.43	0	929.47	-1282.46
808	-24.34	134.89	29.07	2430.91	0	1012.67	-30449.1
809	-117.11	196.08	45.7	2561.13	0	990.31	15736.5
810	-115.97	252.38	46.92	2546.1	0	983.47	54302.9
811	-114.97	347.6	52.49	2470.38	0	1013.4	-27754.4
812	-134.58	339.36	62.1	2582.98	0	999.37	36201.9
813	-86.9	383.61	43.18	2474.88	0	1016.81	39635.6
814	-56.46	384.22	1.68	2536.07	0	1018.91	-14208
815	-70.65	445.71	30.44	2500.17	0	1018.1	44324.7
816	-19	520.17	-4.88	2457.72	0	1020.15	8267.88
817	-37.84	564.12	-29.83	2478.61	0	1020.71	-7570.11
818	-57.07	688.02	33.72	2450.51	0	1027.02	25517.8
819	-86.29	694.27	26.09	2428.85	0	1026.19	-6415.46
820	-134.58	807.04	59.2	2419.65	0	1031.08	31203.9
821	-106.05	808.56	52.72	2429.6	0	1026.67	20554.8
822	-91.71	909.73	83.24	2405.35	0	1039.63	-16379.9
823	-134.58	942.84	39.44	2391.77	0	1041.58	47325.8
824	-95.83	1019.59	-38.91	2413.83	0	1037.94	5253.75
825	-110.32	1049.96	-39.22	2372.96	0	1045.7	-21740.5
826	-94.07	1092.99	-34.87	2380.53	0	1046.46	29276.1
827	-82.17	1172.79	-72.33	2375.92	0	1048.35	-10425.2
828	-111.77	1174.16	-73.7	2357.07	0	1047.18	4826.04
829	-82.93	1234.28	-14.27	2360.12	0	1050.87	15639.2
830	-113.98	1251.53	-51.73	2346.88	0	1049.04	-10776.1
831	-108.41	1262.51	-43.18	2346.96	0	1048.12	12370.5
832	-90.33	1296.54	-11.06	2336.62	0	1047.86	9205.6
833	-118.71	1273.65	-19.53	2327.94	0	1048.85	-4961.51
834	-97.43	1325.84	-12.44	2334.42	0	1046.34	20867.7
835	-117.26	1309.51	-10.91	2318.83	0	1046.35	6436.18
836	-105.74	1344.6	22.74	2315.09	0	1047.59	972.36
837	-94.6	1346.44	21.51	2313.13	0	1045.73	26901.6
838	-100.48	1345.98	13.81	2301.09	0	1047.03	7254.08
839	-79.57	1382.75	34.03	2294.88	0	1044.18	8048.76
840	-89.34	1365.36	30.52	2281.01	0	1045.64	23108.4
841	-70.34	1394.81	13.73	2287.43	0	1044.51	3409.02
842	-80.34	1380.46	22.43	2266.98	0	1044.07	16030.2
843	-51.19	1395.57	37.38	2268.26	0	1046.26	16873.6
844	-57.14	1391.91	12.21	2258.78	0	1044.02	7537.13
845	-44.25	1381.23	24.8	2246.22	0	1045.92	18767
846	-21.06	1381.68	32.2	2252.42	0	1045.37	10487.5
847	-31.36	1361.08	16.25	2231.17	0	1045.71	11889.3
848	-2.67	1363.22	21.9	2227.88	0	1045.14	17016.6
849	-6.03	1347.2	21.67	2223.9	0	1044.37	10545
850	9.16	1326.45	25.25	2213.56	0	1046.19	11182.4
851	23.57	1307.53	14.11	2205.65	0	1045.01	15379.7
852	29.37	1298.07	23.65	2199.71	0	1047.1	9190.51
853	58.52	1282.81	23.04	2193.85	0	1046.24	13735
854	57.22	1253.97	8.39	2174.97	0	1045.13	13388.4
855	80.41	1247.71	16.1	2183.51	0	1047.98	9852.25
856	92.01	1205.6	11.6	2170.13	0	1047.38	14412.9
857	97.89	1195.68	1.3	2157.43	0	1045.99	11075.7
858	110.47	1150.82	0.84	2153.86	0	1048.68	11433.5
859	120.85	1134.64	-1.3	2144.84	0	1046.96	16584.2
860	123.14	1093.9	-4.65	2142.31	0	1049.79	11119.1
861	125.73	1054.99	-13.73	2119.29	0	1048.88	11835.7
862	146.94	1040.65	-6.64	2130.88	0	1049.99	15236
863	139.77	960.69	-21.74	2113.83	0	1050.78	13841.7
864	164.95	970.61	-15.95	2108.65	0	1049.68	7476.08
865	146.64	878.45	-25.1	2095.42	0	1054.32	10597.7
866	172.65	877.08	-28.31	2112.63	0	1048.15	11656.8
867	148.47	810.7	-23.73	2071.32	0	1054.88	10928.8
868	168	776.82	-32.88	2086.19	0	1049.8	11224.3
869	157.01	735.78	-29.3	2071.45	0	1049	10444.4
870	153.58	676.57	-28.53	2060.34	0	1056.59	15089.4
871	167.69	653.38	-24.95	2069.1	0	1050.33	7925.38
872	141.22	591.58	-31.81	2044.33	0	1050.66	14407.9
873	154.42	554.5	-26.17	2036.89	0	1053.99	9513.2
874	140.61	519.26	-25.18	2043.42	0	1049.24	10460.2
875	132.52	462.34	-23.42	2045.64	0	1051.92	10947.3
876	128.86	437.01	-22.58	2009.01	0	1049.27	11081.5
877	115.97	391.08	-20.07	2035.97	0	1048.87	9671.85
878	111.24	348.21	-22.28	2008.57	0	1049.24	13286.6
879	106.2	321.5	-19.3	2018.26	0	1043.07	9363.29
880	82.55	273.9	-17.85	1994.25	0	1044.14	12459.8
881	95.14	250.09	-10.3	1985.4	0	1059.65	6997.89
882	70.42	216.83	-18.46	2022.34	0	1039.25	11202.2
883	54.32	200.5	-16.56	1949.56	0	1034.4	12838.6
884	73.85	163.57	-9.08	1964.73	0	1058.89	4580.77
885	38.53	147.71	-15.79	2012.42	0	1037.36	10850.7
886	47.99	127.11	-12.97	1990.32	0	1032.29	7000.98
887	35.02	95.83	-13.89	1809.9	0	1039.65	14090.5
888	34.48	99.79	-4.35	2089.66	0	1041.91	5002.55
889	28.15	69.12	-13.43	1973.87	0	1017.21	10239.2
890	18.08	60.27	-5.11	1747.68	0	1071.04	10272.2
891	31.05	56.15	-1.37	2383.38	0	1041.08	5071.9
892	1.22	32.2	-8.01	1336.77	0	1004.85	19229.5
893	28.46	53.41	3.05	2294.71	0	1039.56	3215.3
894	-0	-0	-0	2149	0	976.7	-0
895	-0	-0	-0	2149	0	976.7	-0
896	-0	-0	-0	2149	0	976.7	-0
897	-0	-0	-0	2149	0	976.7	-0
898	-0	-0	-0	2149	0	976.7	-0
899	-0	-0	-0	2149	0	976.7	-0
900	-0	-0	-0	2149	0	976.7	-0
901	-0	-0	-0	2149	0	976.7	-0
902	-0	-0	-0	2149	0	976.7	-0
903	-0	-0	-0	2149	0	976.7	-0
904	-0	-0	-0	2149	0	976.7	-0
905	-0	-0	-0	2149	0	976.7	-0
906	-0	-0	-0	2149	0	976.7	-0
907	-0	-0	-0	2149	0	976.7	-0
908	-0	-0	-0	2149	0	976.7	-0
909	-0	-0	-0	2149	0	976.7	-0
910	-0	-0	-0	2149	0	976.7	-0
911	-0	-0	-0	2149	0	976.7	-0
912	-0	-0	-0	2149	0	976.7	-0
913	-0	-0	-0	2149	0	976.7	-0
914	-0	-0	-0	2149	0	976.7	-0
915	-0	-0	-0	2149	0	976.7	-0
916	-0	-0	-0	2149	0	976.7	-0
917	-0	-0	-0	2149	0	976.7	-0
918	-0	-0	-0	2149	0	976.7	-0
919	-0	-0	-0	2149	0	976.7	-0
920	-0	-0	-0	2149	0	976.7	-0
921	-16.71	35.4	0.84	2790.2	0	1125.22	1365.35
922	-103.15	77.36	-6.1	2281.47	0	1139.81	14043.4
923	-33.65	130.77	2.82	2571.63	0	1202.81	24705.1
924	-125.96	195.92	-61.65	2575.18	0	1083.34	-3837.31
925	-230.48	291.29	-43.87	2477.99	0	1154.44	395.05
926	-155.56	299.38	-52.72	2606.34	0	1121.86	-9038.43
927	-164.72	307.92	-40.21	2510.35	0	1121.36	3252.04
928	-94.91	285.49	-20.07	2586.18	0	1159.29	-5298.32
929	-35.17	382.54	-13.43	2540	0	1113.91	14897.1
930	-64.77	430.76	6.94	2494.49	0	1134.93	14067.6
931	-8.01	521.24	-5.8	2484.6	0	1120.61	3076.15
932	-22.28	626.83	-13.81	2433.08	0	1121.64	21038.7
933	-72.1	687.41	-79.65	2464.21	0	1114.65	10140.9
