Devices,,,,,,,,,,,,,
1000,,,,,,,,,,,,,
,,Fx1 - Voltage,Fy1 - Voltage,Fz1 - Voltage,Fx2 - Voltage,Fy2 - Voltage,Fz2 - Voltage,Fx3 - Voltage,Fy3 - Voltage,Fz3 - Voltage,Fx4 - Voltage,Fy4 - Voltage,Fz4 - Voltage
Frame,Sub Frame,Fx1,Fy1,Fz1,Fx2,Fy2,Fz2,Fx3,Fy3,Fz3,Fx4,Fy4,Fz4
,,V,V,V,V,V,V,V,V,V,V,V,V
4778,9,0.439482,-2.34157,2.56404,0.46981,-2.22612,2.03397,0.599982,-3.05274,2.23281,-0.166425,-2.24475,1.41097
4779,0,0.358611,-2.32967,2.48988,0.435325,-2.16295,2.0593,0.575568,-2.77167,2.16384,-0.275983,-2.40711,1.42043
4779,1,0.251189,-2.29122,2.42397,0.403281,-2.12755,2.07975,0.575568,-2.62,2.1025,-0.352582,-2.4361,1.40273
4779,2,0.14041,-2.2314,2.37727,0.354148,-2.13701,2.10172,0.514532,-2.5849,2.05855,-0.477399,-2.38147,1.41463
4779,3,-0.0158401,-2.19081,2.31319,0.252219,-2.10619,2.09715,0.451056,-2.61817,2.01644,-0.597028,-2.24323,1.41158
4779,4,-0.127229,-2.15389,2.24879,0.154868,-2.05675,2.08585,0.333563,-2.65357,2.0085,-0.682782,-2.19379,1.44088
4779,5,-0.209016,-2.14168,2.15327,0.0550757,-1.989,2.0709,0.240179,-2.54767,1.92763,-0.712384,-2.26551,1.4714
4779,6,-0.193758,-2.14717,2.08064,-0.0367822,-1.94627,2.06358,0.153204,-2.34809,1.85927,-0.688275,-2.45105,1.48879
4779,7,-0.197115,-2.17434,1.99672,-0.0877466,-1.90111,2.06144,0.0714172,-2.21961,1.80281,-0.66081,-2.62592,1.52389
4779,8,-0.244722,-2.2253,1.9485,-0.141152,-1.83733,2.0413,0.00427856,-2.26722,1.82173,-0.654401,-2.69275,1.57241
4779,9,-0.314302,-2.25887,1.93446,-0.144509,-1.81993,2.02787,-0.0183044,-2.37586,1.84066,-0.778913,-2.6659,1.59774
4780,0,-0.339326,-2.19356,1.90395,-0.0950708,-1.86174,2.02848,0.0317444,-2.41767,1.85134,-0.783795,-2.68421,1.63619
4780,1,-0.341158,-2.14199,1.90669,-0.00199219,-1.83855,1.97385,0.133978,-2.47077,1.89284,-0.791425,-2.72846,1.66854
4780,2,-0.340242,-2.05074,1.84779,0.111838,-1.83153,1.9705,0.251166,-2.43079,1.90322,-0.793561,-2.81604,1.70791
4780,3,-0.391817,-2.03945,1.82552,0.188132,-1.75951,1.92319,0.385138,-2.35663,1.91451,-0.786237,-2.9256,1.72927
4780,4,-0.443086,-2.05806,1.77455,0.273887,-1.67955,1.88017,0.475165,-2.30078,1.90505,-0.85185,-3.03028,1.78023
4780,5,-0.511751,-2.07454,1.7361,0.345908,-1.6295,1.81699,0.561224,-2.35785,1.94258,-0.874738,-3.10016,1.837
4780,6,-0.498933,-1.99398,1.69948,0.412437,-1.66216,1.7642,0.602118,-2.44605,1.96944,-0.889691,-3.11542,1.84188
4780,7,-0.486116,-1.90578,1.68117,0.485984,-1.76439,1.74436,0.662543,-2.53577,1.98775,-0.877179,-3.16272,1.88705
4780,8,-0.476045,-1.8423,1.69154,0.572349,-1.8242,1.70744,0.713812,-2.63221,2.02895,-0.861005,-3.14624,1.8727
4780,9,-0.534029,-1.8185,1.66072,0.649253,-1.8535,1.71201,0.776984,-2.66761,2.04421,-0.955915,-3.17249,1.91299
4781,0,-0.619783,-1.88533,1.68391,0.73043,-1.78789,1.67539,0.856329,-2.63007,2.02956,-1.03801,-3.16211,1.91115
4781,1,-0.676546,-1.89632,1.64638,0.803062,-1.74028,1.69828,0.948492,-2.58094,1.99355,-1.09233,-3.10993,1.88552
4781,2,-0.71866,-1.85604,1.61922,0.885764,-1.69664,1.6934,1.05042,-2.57727,1.9673,-1.09874,-3.04126,1.86812
4781,3,-0.754671,-1.78646,1.58382,0.962058,-1.64995,1.66166,1.14442,-2.58918,1.91787,-1.14512,-2.8609,1.81136
4781,4,-0.792818,-1.68361,1.52858,0.990134,-1.62309,1.63267,1.19172,-2.66761,1.88216,-1.19212,-2.60181,1.73354
4781,5,-0.848665,-1.64699,1.49318,1.02828,-1.53581,1.5579,1.23505,-2.73291,1.82479,-1.20463,-2.36133,1.68136
4781,6,-0.83066,-1.64119,1.44374,1.08291,-1.48271,1.5051,1.24207,-2.76221,1.80495,-1.20585,-2.22858,1.6426
4781,7,-0.782442,-1.64974,1.40285,1.08016,-1.44518,1.49107,1.26252,-2.71643,1.76467,-1.10148,-2.13062,1.56844
4781,8,-0.68387,-1.68361,1.39613,1.08169,-1.42015,1.481,1.21338,-2.66608,1.72377,-1.07341,-2.04486,1.47811
4781,9,-0.642366,-1.68422,1.36195,1.03042,-1.38139,1.46696,1.18409,-2.62244,1.65847,-0.976972,-1.96643,1.44454
4782,0,-0.571565,-1.65157,1.33693,1.00112,-1.32829,1.41813,1.15266,-2.61023,1.63558,-0.933332,-1.83216,1.38412
4782,1,-0.534639,-1.58046,1.29085,1.00631,-1.30571,1.38364,1.167,-2.5727,1.56874,-0.878095,-1.65943,1.32674
4782,2,-0.444917,-1.44283,1.26308,1.02248,-1.3109,1.33207,1.19355,-2.56293,1.5428,-0.817365,-1.48151,1.25747
4782,3,-0.386629,-1.29024,1.19563,1.04873,-1.30235,1.28141,1.25489,-2.58277,1.51839,-0.694684,-1.35883,1.20406
4782,4,-0.302095,-1.16176,1.12056,1.07741,-1.3112,1.26005,1.24024,-2.56354,1.50832,-0.710553,-1.28925,1.16103
4782,5,-0.345735,-1.16848,1.07814,1.03042,-1.24071,1.21702,1.21033,-2.55866,1.46498,-0.73924,-1.24683,1.19033
4782,6,-0.396394,-1.19381,1.01466,0.998679,-1.15129,1.19016,1.17005,-2.56385,1.45797,-0.72154,-1.24012,1.20437
4782,7,-0.448579,-1.21608,0.985367,1.00783,-1.10704,1.17216,1.15632,-2.49793,1.4363,-0.743512,-1.32465,1.21383
4782,8,-0.418977,-1.16573,0.951797,1.01791,-1.16258,1.17735,1.17158,-2.33405,1.38655,-0.784406,-1.52423,1.28615
4782,9,-0.371065,-1.12392,0.93013,1.03805,-1.18333,1.15202,1.16913,-2.25257,1.37252,-0.709333,-1.62036,1.26784
4783,0,-0.367403,-1.09767,0.88649,1.035,-1.19951,1.16056,1.12061,-2.22937,1.38503,-0.732221,-1.66706,1.24526
4783,1,-0.404939,-1.13246,0.876724,0.995933,-1.12962,1.11631,1.06812,-2.17658,1.37343,-0.762738,-1.73664,1.26052
4783,2,-0.455904,-1.16725,0.834,0.99105,-1.03807,1.07847,1.04798,-2.09113,1.35909,-0.825605,-1.83643,1.29745
4783,3,-0.446748,-1.11904,0.779678,1.02889,-0.986191,1.04002,1.055,-1.98767,1.35298,-0.805768,-2.01648,1.36275
4783,4,-0.463533,-1.06136,0.763199,1.07955,-0.944077,0.981117,1.15174,-1.91657,1.31789,-0.803327,-2.09064,1.41097
4783,5,-0.48398,-0.966449,0.72261,1.1711,-0.973374,0.977455,1.24512,-1.92786,1.34047,-0.827436,-2.08423,1.38503
4783,6,-0.538911,-0.893512,0.682938,1.25289,-0.964829,0.948158,1.32935,-1.91138,1.31392,-0.859784,-2.05829,1.36947
4783,7,-0.563326,-0.871234,0.64418,1.27334,-0.938584,0.916115,1.35132,-1.87751,1.29409,-0.888471,-2.09857,1.41738
4783,8,-0.613985,-0.927387,0.614578,1.27456,-0.846116,0.87339,1.31623,-1.86438,1.25716,-0.933942,-2.04792,1.37374
4783,9,-0.64969,-0.980487,0.59169,1.24618,-0.790574,0.860573,1.25916,-1.82776,1.22145,-0.986127,-2.03662,1.34139
4784,0,-0.748872,-1.03511,0.581619,1.23397,-0.732285,0.834633,1.24695,-1.79847,1.1592,-1.06761,-2.02716,1.34261
4784,1,-0.846834,-0.986896,0.498611,1.25533,-0.736558,0.816322,1.23536,-1.78565,1.12014,-1.16679,-1.96064,1.28737
4784,2,-0.946626,-0.909381,0.424759,1.21566,-0.756699,0.797096,1.19446,-1.80091,1.06459,-1.24522,-1.83704,1.23427
4784,3,-1.00858,-0.815998,0.378067,1.19399,-0.756089,0.76841,1.13679,-1.77161,0.979144,-1.32029,-1.6933,1.17202
4784,4,-1.10959,-0.796466,0.337173,1.14089,-0.670945,0.719276,1.09162,-1.7356,0.932147,-1.38926,-1.5636,1.08596
4784,5,-1.17246,-0.781513,0.284073,1.05239,-0.581528,0.703712,1.06049,-1.60376,0.870807,-1.45091,-1.48487,1.01882
4784,6,-1.24478,-0.812641,0.252029,1.13174,-0.468613,0.66404,1.04767,-1.44477,0.778644,-1.48845,-1.42688,0.98403
4784,7,-1.23441,-0.745807,0.179398,1.08443,-0.427109,0.657326,1.03882,-1.31415,0.727985,-1.4799,-1.36341,0.908652
4784,8,-1.18314,-0.628925,0.132401,0.960227,-0.449692,0.658852,1.02326,-1.19422,0.669086,-1.42253,-1.31702,0.850668
4784,9,-1.09921,-0.541339,0.12355,0.97335,-0.478074,0.613075,0.971991,-1.09961,0.598285,-1.35631,-1.27033,0.814047
4785,0,-1.04001,-0.465961,0.0960846,0.860435,-0.494248,0.573402,0.890509,-1.04834,0.547321,-1.31297,-1.1922,0.778342
4785,1,-1.0159,-0.447956,0.0728912,0.839988,-0.469224,0.535866,0.803839,-1.01264,0.504596,-1.25255,-1.14063,0.73989
4785,2,-0.946931,-0.426593,0.0420685,0.854331,-0.446946,0.510231,0.696112,-0.934818,0.45058,-1.21196,-1.08814,0.698386
4785,3,-0.923738,-0.409198,-0.00737,0.783835,-0.419175,0.50016,0.648505,-0.872257,0.392902,-1.12346,-1.10828,0.738058
4785,4,-0.790681,-0.355487,-0.0256805,0.62667,-0.391709,0.464455,0.558783,-0.822208,0.377032,-1.0673,-1.10431,0.737448
4785,5,-0.730562,-0.297199,-0.0317841,0.535728,-0.390793,0.47422,0.520941,-0.79047,0.356281,-0.991315,-1.09821,0.77529
4785,6,-0.704317,-0.295978,-0.00126648,0.456687,-0.358445,0.450111,0.448004,-0.851505,0.381305,-0.967816,-0.928225,0.71456
4785,7,-0.700655,-0.233722,-0.0308685,0.482017,-0.338914,0.440346,0.400092,-0.8689,0.371539,-0.940961,-0.865359,0.724936
4785,8,-0.652742,-0.183673,-0.0503998,0.443259,-0.322739,0.416237,0.357062,-0.829227,0.350177,-0.900983,-0.802798,0.668784
4785,9,-0.618562,-0.163227,-0.0760345,0.51467,-0.333726,0.444008,0.338141,-0.767581,0.303485,-0.850629,-0.797915,0.667868
4786,0,-0.572786,-0.148578,-0.0738983,0.411216,-0.348069,0.441566,0.320441,-0.728214,0.287616,-0.814618,-0.856204,0.690146
4786,1,-0.524568,-0.157123,-0.0684052,0.473777,-0.351121,0.441872,0.310675,-0.684879,0.261981,-0.75755,-0.978885,0.759116
4786,2,-0.47635,-0.194965,-0.0467377,0.388328,-0.362412,0.436989,0.293585,-0.689151,0.273273,-0.718793,-0.999331,0.75759
4786,3,-0.440034,-0.217243,-0.0476532,0.350791,-0.355088,0.40403,0.280768,-0.694034,0.239398,-0.689496,-0.942569,0.717612
4786,4,-0.405244,-0.180622,-0.0650482,0.428306,-0.333726,0.359779,0.303656,-0.716922,0.252521,-0.615949,-0.87543,0.64498
4786,5,-0.314912,-0.0921207,-0.126083,0.41854,-0.3499,0.361916,0.331427,-0.614688,0.214984,-0.514936,-0.822635,0.549155
4786,6,-0.21573,-0.0585513,-0.121506,0.390159,-0.350815,0.369545,0.34577,-0.481327,0.153644,-0.416974,-0.820804,0.561362
4786,7,-0.157442,-0.0835757,-0.115097,0.375205,-0.273301,0.328041,0.310065,-0.396183,0.0974915,-0.34831,-0.843081,0.595236
4786,8,-0.0976273,-0.0622134,-0.116318,0.406943,-0.225083,0.315529,0.281989,-0.366275,0.100848,-0.299482,-0.850406,0.585776
4786,9,-0.0530716,-0.0826602,-0.11937,0.306846,-0.222947,0.31797,0.242011,-0.333011,0.0694153,-0.275678,-0.823855,0.574789
4787,0,-0.0924393,-0.118976,-0.117844,0.320884,-0.169236,0.273109,0.244147,-0.385807,0.0431702,-0.293988,-0.652652,0.496664
4787,1,-0.114412,-0.0347476,-0.217636,0.319968,-0.170151,0.261818,0.239874,-0.446842,0.0645325,-0.338849,-0.551333,0.437155
4787,2,-0.186739,-0.0085025,-0.252121,0.34011,-0.138413,0.22184,0.288092,-0.424259,0.0123474,-0.356244,-0.462527,0.394125
4787,3,-0.205354,-0.00209381,-0.260056,0.3572,-0.150315,0.234657,0.279852,-0.371158,-0.0401428,-0.384931,-0.412784,0.377341
4787,4,-0.261812,-0.0432925,-0.255478,0.322715,-0.12407,0.225807,0.287177,-0.336368,-0.0813415,-0.40965,-0.43323,0.396567
4787,5,-0.285921,-0.0722842,-0.243576,0.304099,-0.0898901,0.214516,0.296637,-0.291202,-0.0984314,-0.44505,-0.493655,0.420981
4787,6,-0.338106,-0.123249,-0.239914,0.34957,-0.0859229,0.233742,0.323492,-0.231388,-0.117047,-0.487775,-0.478396,0.352927
4787,7,-0.353059,-0.112873,-0.260056,0.396262,-0.0990454,0.257545,0.380255,-0.185916,-0.118573,-0.499372,-0.431399,0.285788
4787,8,-0.353365,-0.0674014,-0.284775,0.417625,-0.0654761,0.214516,0.398261,-0.166385,-0.0993469,-0.501813,-0.367312,0.215598
4787,9,-0.307893,0.0348325,-0.323837,0.422507,-0.0642554,0.196815,0.386664,-0.0986362,-0.124677,-0.449018,-0.368838,0.213766
4788,0,-0.224886,0.0467343,-0.288437,0.381309,-0.0438086,0.170265,0.328986,-0.0534702,-0.128033,-0.415448,-0.370364,0.213461
4788,1,-0.225496,0.0015683,-0.26738,0.306235,-0.0111548,0.177589,0.293585,-0.0345493,-0.149091,-0.355329,-0.420718,0.274496
4788,2,-0.169344,-0.0231509,-0.249985,0.267173,0.00349365,0.191628,0.225836,-0.020206,-0.121014,-0.332746,-0.545535,0.343466
4788,3,-0.126009,-0.068317,-0.248764,0.218345,-0.000778808,0.217873,0.206,0.00909088,-0.133832,-0.267743,-0.564456,0.330649
4788,4,-0.0753494,-0.0799136,-0.237778,0.189658,-0.0322119,0.23954,0.143744,-0.0281406,-0.12132,-0.233564,-0.531497,0.340109
4788,5,-0.0652786,-0.0762515,-0.233505,0.144492,0.0016626,0.179726,0.0817932,-0.110538,-0.119794,-0.239362,-0.421634,0.306235
4788,6,-0.0597855,-0.0478702,-0.25029,0.0852881,-0.00322021,0.187965,-0.000909423,-0.233219,-0.0853088,-0.237836,-0.330691,0.278464
4788,7,-0.078096,-0.110431,-0.202377,0.050498,0.0132593,0.182167,-0.0549255,-0.259769,-0.10484,-0.246686,-0.275454,0.277548
4788,8,-0.0542923,-0.127826,-0.205124,0.0123511,0.024856,0.185219,-0.071405,-0.239322,-0.117352,-0.243329,-0.368228,0.35018
4788,9,-0.0167557,-0.13454,-0.21611,0.00807861,0.0245508,0.214821,-0.0750671,-0.23566,-0.0917175,-0.197248,-0.445132,0.359335
4789,0,0.0302414,-0.150409,-0.211838,0.000144043,-0.0163428,0.263344,-0.0906311,-0.187442,-0.13078,-0.155439,-0.452151,0.380392
4789,1,0.0491623,-0.164447,-0.184982,-0.029458,-0.00383057,0.236488,-0.115656,-0.228946,-0.142987,-0.153607,-0.324283,0.330038
4789,2,0.0403122,-0.0698428,-0.222824,-0.0758447,-0.0157324,0.234962,-0.14007,-0.31287,-0.113995,-0.0974551,-0.179934,0.247641
4789,3,0.126067,0.0369687,-0.222824,-0.0660791,-0.0868384,0.217567,-0.190729,-0.264347,-0.145734,-0.0550357,-0.149112,0.221396
4789,4,0.159636,0.070538,-0.215805,-0.0734033,-0.122239,0.212074,-0.167841,-0.213077,-0.205548,0.000201111,-0.171084,0.259543
4789,5,0.171538,0.0473447,-0.216721,-0.0538721,-0.137498,0.224892,-0.192255,-0.268314,-0.149701,-0.0315372,-0.159793,0.219565
4789,6,0.102568,0.0217099,-0.223129,-0.0331201,-0.13353,0.246559,-0.152277,-0.2439,-0.171368,-0.0562564,-0.231814,0.2452
4789,7,0.104094,-0.00484039,-0.22496,-0.00595947,-0.126816,0.227943,-0.151971,-0.189884,-0.175031,-0.0825015,-0.294375,0.273581
4789,8,0.115385,0.0268979,-0.266159,-0.00321289,-0.120713,0.200783,-0.130304,-0.138614,-0.208905,-0.0571719,-0.237613,0.225058
4789,9,0.15872,0.129742,-0.288742,-0.00290771,-0.122544,0.184303,-0.161127,-0.152347,-0.207379,-0.0580875,-0.176883,0.218344
4790,0,0.128813,0.150799,-0.281723,-0.0257959,-0.0767676,0.150429,-0.17547,-0.183475,-0.231488,-0.0702945,-0.0661038,0.209799
4790,1,0.121489,0.173077,-0.306442,-0.0279321,-0.0779883,0.181557,-0.166315,-0.198429,-0.218365,-0.0736514,-0.0395535,0.214377
4790,2,0.103789,0.147748,-0.27562,-0.0291528,-0.0605933,0.183388,-0.165704,-0.177372,-0.232098,-0.101728,-0.0596951,0.231772
4790,3,0.0595383,0.129437,-0.278061,-0.0312891,-0.0776831,0.210548,-0.142206,-0.184391,-0.232709,-0.119123,-0.0862454,0.273581
4790,4,0.0415329,0.122723,-0.283249,-0.0169458,-0.0944678,0.20536,-0.153497,-0.206668,-0.229047,-0.171003,-0.0505399,0.22048
4790,5,-0.0143143,0.113263,-0.286911,0.00258545,-0.0935522,0.201698,-0.126337,-0.178592,-0.277875,-0.202436,-0.0487088,0.227499
4790,6,-0.0759598,0.0906796,-0.292099,0.0361548,-0.0752417,0.185829,-0.128473,-0.206974,-0.275128,-0.280561,-0.0511502,0.238791
4790,7,-0.173616,0.0729794,-0.307358,0.0605688,-0.061814,0.185219,-0.0881897,-0.258243,-0.254681,-0.350751,-0.0145291,0.210715
4790,8,-0.210542,0.0406308,-0.282944,0.114585,-0.0859229,0.208717,-0.048822,-0.27869,-0.223248,-0.389508,-0.0630521,0.21041
4790,9,-0.201387,-0.000262756,-0.257614,0.176841,-0.0987402,0.223061,0.018927,-0.199344,-0.244305,-0.372113,-0.164676,0.219565
4791,0,-0.16324,-0.0237613,-0.25853,0.206748,-0.101792,0.232826,0.0582947,-0.141056,-0.219891,-0.34953,-0.288577,0.240927
4791,1,-0.17209,-0.0814395,-0.240219,0.201865,-0.0538794,0.219704,0.057074,-0.152347,-0.220502,-0.348615,-0.291629,0.221701
4791,2,-0.172395,-0.0173526,-0.236252,0.178367,-0.067002,0.245033,0.0347961,-0.165775,-0.192426,-0.34953,-0.35541,0.215292
4791,3,-0.140352,-0.0670962,-0.230453,0.160056,-0.079209,0.241676,0.0164856,-0.159671,-0.184491,-0.300092,-0.282779,0.198203
4791,4,-0.060701,0.0522275,-0.240219,0.148154,-0.111863,0.234657,-0.0152527,-0.155094,-0.192426,-0.238141,-0.356021,0.265341
4791,5,-0.0143143,0.0845761,-0.220383,0.126182,-0.106675,0.194984,-0.041803,-0.19263,-0.174725,-0.187787,-0.456424,0.300742
4791,6,0.0278,0.0220151,-0.224045,0.111533,-0.13231,0.226723,-0.069574,-0.215824,-0.148175,-0.163373,-0.396914,0.301962
4791,7,0.022612,-0.13393,-0.200546,0.0675879,-0.114915,0.228554,-0.099176,-0.214908,-0.131696,-0.142011,-0.522647,0.355368
4791,8,0.0180344,-0.0637393,-0.221909,0.0584326,-0.0596777,0.199867,-0.109857,-0.182865,-0.148785,-0.135297,-0.48511,0.387412
4791,9,0.0140671,-0.101581,-0.238998,0.0456152,-0.0309912,0.193459,-0.129083,-0.193546,-0.133527,-0.14903,-0.426822,0.382529
4792,0,0.0140671,-0.085712,-0.212143,0.0474463,-0.0270239,0.192543,-0.10528,-0.165164,-0.164655,-0.142011,-0.351748,0.306845
4792,1,-0.00668488,-0.0588565,-0.202682,0.0865088,-0.025498,0.206581,-0.0601135,-0.163639,-0.15611,-0.148725,-0.318789,0.304709
4792,2,-0.00699005,-0.0234561,-0.209091,0.0895605,-0.000778808,0.18705,-0.0372253,-0.14014,-0.164349,-0.159101,-0.326724,0.300742
4792,3,-0.012178,-0.0643497,-0.203598,0.104514,0.0108179,0.209328,-0.00487671,-0.0910068,-0.192731,-0.14018,-0.288272,0.275412
4792,4,0.0424484,-0.00575592,-0.195969,0.086814,0.00837647,0.228249,-0.0347839,-0.0470615,-0.196393,-0.0995914,-0.232119,0.233298
4792,5,0.101042,-0.0768619,-0.2155,0.0566016,0.0245508,0.209328,-0.0442444,-0.013187,-0.221417,-0.0324527,-0.216861,0.213766
4792,6,0.159636,-0.0466495,-0.227402,0.0303564,0.0184473,0.198341,-0.0860535,-0.0025058,-0.219281,0.0560483,-0.212588,0.199423
4792,7,0.219756,-0.014606,-0.228622,0.01052,-0.0145117,0.196205,-0.116876,0.0258755,-0.245526,0.0893124,-0.187259,0.185995
4792,8,0.232268,0.0119443,-0.216415,-0.0123682,-0.0581519,0.210548,-0.111688,-0.0217319,-0.227826,0.128375,-0.132022,0.184164
4792,9,0.251494,0.0452084,-0.21611,0.0114355,-0.091416,0.20536,-0.121454,-0.0870395,-0.190594,0.132037,-0.0587796,0.118246
4793,0,0.260649,0.0769467,-0.217026,0.0251685,-0.11522,0.205666,-0.0805603,-0.0299716,-0.225079,0.155841,-0.0731229,0.124655
4793,1,0.267668,0.0638242,-0.210007,0.0620947,-0.103013,0.190407,-0.0543152,-0.020206,-0.231183,0.148822,-0.0215482,0.0776581
4793,2,0.22769,0.0500912,-0.243271,0.0663672,-0.0572363,0.203835,-0.0320374,-0.00525238,-0.26994,0.12929,0.02728,0.0794891
4793,3,0.199919,0.0165219,-0.217026,0.07125,-0.0273291,0.196205,-0.0326477,-0.0772739,-0.252545,0.103961,0.0883151,0.102988
4793,4,0.17581,0.00187347,-0.203598,0.0724707,-0.0322119,0.227333,-0.0189148,-0.15784,-0.254376,0.0890073,0.145078,0.13381
4793,5,0.194121,-0.0103336,-0.147446,0.0694189,-0.0465552,0.212685,-0.0295959,-0.246036,-0.221417,0.101214,0.222898,0.111838
4793,6,0.206633,0.0348325,-0.162094,0.0691138,-0.0813452,0.241066,-0.0451599,-0.299442,-0.230267,0.117694,0.278134,0.0904755
4793,7,0.187407,0.03056,-0.169418,0.0541602,-0.0706641,0.217873,-0.0537048,-0.308902,-0.219891,0.110675,0.268064,0.0904755
4793,8,0.134001,-0.0414615,-0.170334,0.055686,-0.00138916,0.20414,-0.0628601,-0.266788,-0.241864,0.0517758,0.236325,0.0981049
4793,9,0.0406174,-0.124774,-0.179184,0.0541602,0.0407251,0.218483,-0.0396667,-0.219181,-0.244305,0.0145444,0.115476,0.154868
4794,0,0.00948944,-0.169635,-0.147141,0.0828467,0.0498804,0.188271,-0.0335632,-0.186527,-0.209515,-0.0547305,0.011716,0.176535
4794,1,-0.0076004,-0.0933414,-0.17308,0.0895605,-0.0172583,0.238014,0.000616455,-0.178592,-0.184186,-0.0440494,-0.106997,0.211935
4794,2,0.0180344,-0.0139957,-0.186508,0.108787,-0.0785986,0.223366,-0.0253235,-0.198123,-0.16496,-0.0620547,-0.152774,0.220175
4794,3,-0.000886535,0.0580258,-0.179184,0.093833,-0.116746,0.211464,-0.0305115,-0.182254,-0.176862,-0.0702945,-0.176272,0.239706
4794,4,0.00826874,0.0745053,-0.201767,0.0620947,-0.120408,0.219093,-0.081781,-0.176761,-0.145428,-0.0617496,-0.231509,0.248862
4794,5,0.00186005,0.0333066,-0.189255,0.0343237,-0.0752417,0.191933,-0.121759,-0.0949741,-0.173505,-0.0556461,-0.271792,0.258627
4794,6,-0.0143143,0.0143857,-0.222519,0.00716309,-0.0804297,0.225807,-0.153497,-0.0617099,-0.174115,-0.0651065,-0.391421,0.303793
4794,7,-0.0344559,-0.0182681,-0.215805,-0.00382324,-0.0541846,0.213295,-0.179437,-0.0748325,-0.176862,-0.102033,-0.421634,0.316
4794,8,-0.0924393,-0.00819733,-0.251816,-0.00779053,-0.0657813,0.22245,-0.164484,-0.113895,-0.177167,-0.128888,-0.436892,0.350485
4794,9,-0.118379,-0.0112491,-0.240524,-0.022439,-0.0737158,0.206581,-0.205377,-0.216129,-0.145428,-0.193891,-0.326419,0.312643
4795,0,-0.190401,-0.0121646,-0.247543,-0.0404443,-0.0721899,0.19529,-0.204767,-0.250614,-0.143597,-0.224103,-0.229373,0.252219
4795,1,-0.202303,-0.0115543,-0.260666,-0.0495996,-0.0505225,0.192543,-0.25451,-0.195682,-0.179608,-0.258588,-0.229373,0.252829
4795,2,-0.253877,-0.0936465,-0.257919,-0.0541772,0.0358423,0.177284,-0.232843,-0.0803256,-0.224469,-0.286969,-0.244632,0.243063
4795,3,-0.296907,-0.141254,-0.289963,-0.052041,0.0837549,0.207802,-0.258173,-0.00128509,-0.241864,-0.34007,-0.27576,0.232993
4795,4,-0.349092,-0.181232,-0.282333,-0.0666895,0.124343,0.223366,-0.26275,0.0277066,-0.269635,-0.384931,-0.275149,0.234518
4795,5,-0.366792,-0.162311,-0.251205,-0.0679102,0.0938257,0.239235,-0.252679,0.073483,-0.27818,-0.420941,-0.295901,0.222617
4795,6,-0.349702,-0.0854068,-0.257004,-0.0611963,0.0367578,0.249306,-0.246271,0.124447,-0.291913,-0.402631,-0.292849,0.195761
4795,7,-0.327119,-0.012775,-0.2686,-0.0743188,0.00959717,0.227638,-0.26214,0.171139,-0.297711,-0.387677,-0.266299,0.160361
4795,8,-0.318269,0.013165,-0.26738,-0.104226,0.00257813,0.224281,-0.295099,0.219052,-0.323346,-0.377912,-0.245242,0.113058
4795,9,-0.306062,-0.0149112,-0.270737,-0.112771,0.0108179,0.258156,-0.322565,0.292904,-0.318463,-0.356855,-0.248294,0.125876
4796,0,-0.276765,-0.0728946,-0.238388,-0.137185,0.026687,0.271584,-0.340265,0.409787,-0.3383,-0.326032,-0.359073,0.0721649
4796,1,-0.25815,-0.117755,-0.235641,-0.129861,0.0391992,0.293556,-0.336298,0.429013,-0.341962,-0.304364,-0.45093,0.13381
4796,2,-0.218172,-0.139118,-0.214584,-0.118875,0.0257715,0.302711,-0.351251,0.368283,-0.309308,-0.301007,-0.45093,0.154257
4796,3,-0.219087,-0.117145,-0.231674,-0.101785,-0.0163428,0.313087,-0.330194,0.272152,-0.319684,-0.285443,-0.431399,0.222311
4796,4,-0.20627,-0.103107,-0.220383,-0.0984277,-0.00810303,0.252663,-0.34942,0.101254,-0.263226,-0.29704,-0.319095,0.312949
4796,5,-0.220003,-0.0561099,-0.236252,-0.111855,-0.0273291,0.243813,-0.36712,-0.0513339,-0.239117,-0.316266,-0.218081,0.243979
4796,6,-0.220613,-0.0567203,-0.236252,-0.111855,-0.0319067,0.244728,-0.373834,-0.143192,-0.212567,-0.307416,-0.139651,0.254965
4796,7,-0.176057,-0.0829654,-0.180405,-0.0938501,-0.0139014,0.249306,-0.352472,-0.16608,-0.213788,-0.295209,-0.117679,0.253745
4796,8,-0.134859,-0.0838809,-0.206039,-0.0685205,-0.0169531,0.27433,-0.304559,-0.169132,-0.213177,-0.238141,-0.161013,0.27175
4796,9,-0.0863358,-0.118366,-0.155991,-0.00382324,0.0120386,0.238319,-0.258173,-0.206363,-0.191205,-0.218915,-0.121341,0.277243
4797,0,-0.0436111,-0.0582462,-0.180405,0.033103,-0.0761572,0.283485,-0.187372,-0.199955,-0.21684,-0.152692,-0.131411,0.265952
4797,1,0.0223068,-0.0277286,-0.171555,0.109702,-0.0981299,0.24839,-0.148614,-0.264652,-0.17381,-0.112714,-0.114627,0.252219
4797,2,0.0705246,0.0107236,-0.200546,0.154563,-0.104539,0.222145,-0.0976501,-0.257328,-0.181744,-0.0687686,-0.166507,0.28945
4797,3,0.0918869,-0.014606,-0.199936,0.185386,-0.0886694,0.217873,-0.0692688,-0.280521,-0.142682,-0.024213,-0.176272,0.239096
